ID,name,gender,year_of_birth,height,ethnicity
/m/0fj2sk,Rajat Kapoor,M,1961.0,,
/m/02c_wc,Shabana Azmi,F,1950.0,,
/m/02q11bs,Ronit Roy,M,1965.0,,
/m/0b550c,Siddharth Narayan,M,1979.0,1.73,Telugu people
/m/0cw9jh,Seema Biswas,F,1965.0,,Indian people
/m/09r_wb,Shriya Saran,F,1982.0,1.68,Indian people
/m/03cbfhn,Vinay Pathak,M,,,
/m/02x2fvz,Ranvir Shorey,M,1972.0,,Indian people
/m/0cmn9c,Prabhas Raju Uppalapati,M,1979.0,1.89,Indian people
/m/047s_cr,Raghu Babu,M,1964.0,,Indian people
/m/03qp49p,Chandra Mohan,M,1943.0,,
/m/0gys927,Fred Groves,M,1880.0,,
/m/01wrn5,Donald O'Connor,M,1925.0,1.7,
/m/02n305,Dina Meyer,F,1968.0,1.7,
/m/05b_7n,Jeremy Sisto,M,1974.0,1.867,
/m/0c5c5y,Brian J. White,M,1975.0,1.88,African American
/m/09c7lg,Frances Bay,F,1919.0,,
/m/02zjrf,Alexis Arquette,F,1969.0,1.72,Jewish people
/m/07_300,Héctor Alterio,M,1929.0,,
/m/093qyc,Ángela Molina,F,1955.0,,
/m/03c6qsr,Mercedes Sampietro,F,1947.0,,
/m/04gmsxs,Antonella Lualdi,F,1931.0,,
/m/07tvwy,Cameron Mitchell,M,1918.0,1.8,
/m/04lj6cm,Beba Loncar,F,1943.0,,
/m/01934k,Loretta Young,F,1913.0,1.67,
/m/01hdjt,"Douglas Fairbanks, Jr.",M,1909.0,1.85,
/m/03m8lq,Amanda Peet,F,1972.0,1.7,Jewish people
/m/02xv8m,Oliver Platt,M,1960.0,1.92,
/m/0170s4,Woody Harrelson,M,1961.0,1.78,
/m/0dw9c3,Jimi Mistry,M,1973.0,1.778,
/m/0fs9jn,Stephen McHattie,M,1947.0,1.82,
/m/0bg8mq8,Ric Govea,M,1983.0,1.72,
/m/03gxzsk,Benny Rubin,M,1899.0,1.71,
/m/02ldxr,Mariel Hemingway,F,1961.0,1.8,
/m/036496,David Keith,M,1954.0,1.83,
/m/044s_n,Eric Balfour,M,1977.0,1.88,White American
/m/0c1pj,Mel Gibson,M,1956.0,1.77,Australian American
/m/0c4f4,Helen Hunt,F,1963.0,1.73,Jewish people
/m/01g257,Marisa Tomei,F,1964.0,1.64,
/m/0jmj,Alan Alda,M,1936.0,1.88,
/m/031y7z,Ashley Johnson,F,1983.0,1.626,Indigenous peoples of the Americas
/m/09b5x6,Mark Feuerstein,M,1971.0,1.727,Jewish people
/m/05gml8,Lauren Holly,F,1963.0,1.65,White American
/m/02_vch,Delta Burke,F,1956.0,1.65,
/m/08cn4_,Judy Greer,F,1975.0,1.78,
/m/06f8gb,Sarah Paulson,F,1975.0,1.68,White people
/m/03q3kq,Ana Gasteyer,F,1967.0,1.7,
/m/06nns1,Lisa Edelstein,F,1967.0,1.68,Jewish people
/m/04pp9s,Loretta Devine,F,1949.0,,African American
/m/01dw9z,Bette Midler,F,1945.0,1.55,
/m/04f1s6,Logan Lerman,M,1992.0,1.74,Jewish people
/m/09rz1r,Gene Raymond,M,1908.0,1.82,
/m/02tgq9,Sandra Dee,F,1942.0,1.63,
/m/01w5k7,Robert Goulet,M,1933.0,1.82,
/m/01vr32z,Hermione Gingold,F,1897.0,,
/m/0337dn,Charles Ruggles,M,1886.0,,
/m/01tj34,Candice Bergen,F,1946.0,1.71,White American
/m/052zll,John Anderson,M,1922.0,,
/m/06frjj,Kate Vernon,F,1961.0,1.72,
/m/065zlv6,Vyto Ruginis,M,1956.0,,
/m/01xg_w,Meagan Good,F,1981.0,1.65,African American
/m/0g_z9,Linda Hamilton,F,1956.0,1.68,
/m/028k57,Eugene Levy,M,1946.0,1.778,
/m/03xnq9_,Emily Osment,F,1992.0,1.588,White American
/m/0dry29s,Joanne Baron,F,,,
/m/03q3sy,Michael Cera,M,1988.0,1.746,
/m/0bnxsq,Michèle Mercier,F,1939.0,,
/m/0mp4c,Charles Aznavour,M,1924.0,,Armenians
/m/012dtf,Franchot Tone,M,1905.0,1.78,
/m/0cgbf,Joan Crawford,F,1905.0,1.65,
/m/02gdtw,Billie Burke,F,1884.0,1.6,
/m/06z09y,Luke Goss,M,1968.0,1.85,
/m/0js45,Katy Jurado,F,1924.0,,
/m/03hzw8k,Reiko Ike,F,1953.0,1.6,
/m/09dd5x,Rudolf Hrušínský,M,1920.0,,
/m/04n0r7q,Miloš Kopecký,M,1922.0,,Jewish people
/m/01v3vp,David Ogden Stiers,M,1942.0,1.9304,
/m/04r9f7,Bibi Besch,F,1940.0,,
/m/076689,Harold Gould,M,1923.0,1.75,
/m/0bw87,Katharine Hepburn,F,1907.0,1.715,
/m/0cj2w,Dudley Moore,M,1935.0,1.59,
/m/01tt94,Jodi Benson,F,1961.0,,
/m/08n9ng,Ian James Corlett,M,1962.0,,
/m/07gkgp,Michael Dobson,M,1966.0,1.85,
/m/01pxm_,Jennifer Beals,F,1963.0,1.727,Jewish people
/m/05590x,Jacques Gamblin,M,1957.0,,
/m/04gycf,Joey Fatone,M,1977.0,1.81,
/m/014936,Christy Carlson Romano,F,1984.0,1.7,German American
/m/02zyy4,Michael Madsen,M,1957.0,1.88,
/m/02lf70,Lorraine Bracco,F,1954.0,1.702,
/m/03b08m,Loni Anderson,F,1945.0,1.676,
/m/01pbwwl,Anthony Newley,M,1931.0,1.75,Jewish people
/m/02cqqs,Alberta Watson,F,1955.0,1.727,
/m/02ts3h,Vivica A. Fox,F,1964.0,1.7,Native Americans in the United States
/m/045bs6,Donal Logue,M,1966.0,1.784,Irish Canadian
/m/0349dv,Pier Angeli,F,1932.0,1.52,
/m/0gdt6g,Bonar Colleano,M,1924.0,,
/m/04x9lw,Thomas Gomez,M,1905.0,,
/m/0819nf,Paul Picerni,M,1922.0,,
/m/06w8n6t,Robert Bice,M,1914.0,,
/m/03xx3m,Robert Ryan,M,1909.0,,
/m/074qmy,Anne Francis,F,1930.0,1.73,
/m/03bpgs,Dean Jagger,M,1903.0,1.88,
/m/02f6s3,Walter Brennan,M,1894.0,1.8,
/m/04n_g,Lee Marvin,M,1924.0,1.88,
/m/015d3h,Ernest Borgnine,M,1917.0,1.75,
/m/0g3gw5,John Ericson,M,1926.0,,
/m/05gc0h,Sreenivasan,M,1956.0,,
/m/05v376,Alexandra Maria Lara,F,1978.0,1.74,
/m/01wklyn,Heino Ferch,M,1963.0,1.8,
/m/026r0ld,Christian Berkel,M,1957.0,1.73,Germans
/m/0292lw,Bruno Ganz,M,1941.0,1.68,
/m/0dl7yw,André Hennicke,M,1959.0,1.76,
/m/02zv0_,Greg Page,M,1972.0,,
/m/02zv09,Murray Cook,M,1960.0,1.91,
/m/02zps7,Anthony Field,M,1963.0,,
/m/0767dh,Annette Badland,F,1950.0,,
/m/03k7bd,Hal Holbrook,M,1925.0,1.85,
/m/01rr9f,Courteney Cox,F,1964.0,1.65,
/m/01fn_2,Eva Marie Saint,F,1924.0,1.63,
/m/04_qxs,Iwashita Shima,F,1941.0,,
/m/0710xz,Luana Patten,F,1938.0,,
/m/0phh6,Clarence Nash,M,1904.0,,
/m/01mgdm3,Cliff Edwards,M,1895.0,1.66,
/m/03k1vm,Pinto Colvig,M,1892.0,,
/m/05f7z7,Billy Gilbert,M,1894.0,1.8,
/m/029b9k,Dinah Shore,F,1916.0,1.6,Jewish people
/m/081nh,Walt Disney,M,1901.0,1.778,German American
/m/0f672t,Eric Pohlmann,M,1913.0,,
/m/066qzp,Tom Conway,M,1904.0,,
/m/0sw6y,Tress MacNeille,F,1951.0,,
/m/01f4sz,Katey Sagal,F,1954.0,1.753,Jewish people
/m/01rrwf6,Billy West,M,1950.0,,
/m/022s1m,John DiMaggio,M,1968.0,1.92,
/m/02wrhj,Maurice LaMarche,M,1958.0,1.82,
/m/05dncj,David Herman,M,1967.0,,
/m/01nd6v,Phil LaMarr,M,1967.0,1.77,African American
/m/0277x5t,Keiko Matsuzaka,F,1952.0,1.6,
/m/026fppx,Shinobu Ōtake,F,1957.0,1.58,
/m/024my5,Kath Soucie,F,1967.0,,
/m/01_rh4,George Takei,M,1937.0,1.73,
/m/03m6t5,Rich Little,M,1938.0,,
/m/059t6d,Aidan Gillen,M,1968.0,1.78,Irish people
/m/0202p_,Peter Lawford,M,1923.0,1.816,
/m/02r0k9,Constance Bennett,F,1904.0,1.62,
/m/02z0ndz,Vaughn Taylor,M,1911.0,,
/m/057_ft,Whit Bissell,M,1909.0,1.727,
/m/07y81j,Ulli Lommel,M,1944.0,,
/m/012_53,Melissa Joan Hart,F,1976.0,1.57,
/m/084tg6,William Lee Scott,M,1973.0,1.7,
/m/070td6,John Terry,M,1944.0,,
/m/0cr7s44,Edrick Browne,M,,,
/m/06bn23,Pedro Armendáriz,M,1912.0,,
/m/0gdhc0,Giuliano Gemma,M,1938.0,,
/m/09ks_h,Ambareesh,M,1952.0,,
/m/01dzrt,Klaus Kinski,M,1926.0,1.727,
/m/0ff9t7,Gianni Garko,M,1935.0,,
/m/02h3tp,Patrick Swayze,M,1952.0,1.78,White people
/m/032cfy,Jennifer Grey,F,1960.0,1.6,
/m/02sjf5,Jerry Orbach,M,1935.0,1.867,
/m/02clgg,Wayne Knight,M,1955.0,1.695,
/m/06db8v,Jack Weston,M,1924.0,,
/m/02jyhv,Hayden Panettiere,F,1989.0,1.57,
/m/042xrr,Anthony Anderson,M,1970.0,1.78,African American
/m/0214df,Adam Brody,M,1979.0,1.8,Jewish people
/m/040bzr,Rory Culkin,M,1989.0,1.68,
/m/02js9p,Mary McDonnell,F,1952.0,1.689,
/m/081tlz,Marley Shelton,F,1974.0,1.69,
/m/04qt29,Kristen Bell,F,1980.0,1.55,
/m/01pcq3,Anna Paquin,F,1982.0,1.65,
/m/03hk3lg,Brittany Robertson,F,1990.0,1.59,
/m/016vg8,Heather Graham,F,1970.0,1.73,White American
/m/0fttr7,Jyothirmayi Nishanth,F,,,Indian people
/m/018417,Helen Hayes,F,1900.0,1.524,
/m/0bdt8,Ingrid Bergman,F,1915.0,1.75,Swedish American
/m/0gqrb,Yul Brynner,M,1920.0,1.73,Jewish people
/m/03xz7p,Martita Hunt,F,1900.0,1.73,
/m/043l4wc,Ivan Desny,M,1922.0,,
/m/04jxlw,Akim Tamiroff,M,1899.0,1.651,
/m/0616jw,Felix Aylmer,M,1889.0,,
/m/04kdmg,Jason London,M,1972.0,1.8,
/m/0hglv,Jean Hersholt,M,1886.0,1.8,
/m/07__pr,Chester Conklin,M,1886.0,1.65,
/m/0k7g8k,Lon Poff,M,1870.0,1.89,
/m/0djtky,Thomas Dekker,M,1987.0,1.78,
/m/031c2r,Rob Paulsen,M,1956.0,1.79,
/m/06j2h8,Christina Pickles,F,1935.0,,
/m/0b58g8,Miriam Flynn,F,1952.0,,
/m/099f51,Aria Curzon,F,1987.0,,
/m/0g8j4s,Anndi McAfee,F,1979.0,,
/m/06zqcf,Brett Cullen,M,1956.0,1.8796,
/m/06mxx8,Clifford Evans,M,1912.0,,
/m/0crfwct,Aubrey Mallalieu,M,1873.0,,
/m/0ddcgs1,O.B. Clarence,M,1870.0,,
/m/03xkkf4,Charles Carson,,1885.0,,
/m/026lhy0,Henry Oscar,M,1891.0,,
/m/02wx7nv,John Stuart,M,1898.0,,
/m/03d5450,Edward Rigby,M,1879.0,,
/m/0bmh2xj,Joss Ambler,M,1900.0,,
/m/0406c5n,Percy Marmont,M,1883.0,,
/m/03d2_v7,Gibb McLaughlin,M,1884.0,1.78,
/m/03d4m6y,Gus McNaughton,M,1881.0,,
/m/0kryy2,J. Larose,M,,1.83,
/m/0cfsyy,Guy Boyd,M,1943.0,,
/m/06czxq,John Stephenson,M,1923.0,,
/m/027336m,Monroe Owsley,M,1900.0,,
/m/0433xw,Ben Lyon,M,1901.0,,
/m/07gkk3,Barbara Kent,F,1907.0,,
/m/09q3gc,Henry Kolker,M,1870.0,1.79,
/m/03h425y,Nella Walker,F,1886.0,,
/m/0chh7y,Teruyuki Kagawa,M,1965.0,,
/m/0cj4kr,Ayesha Jhulka,F,1975.0,1.59,Indian people
/m/064p92m,Tinnu Anand,M,,,Indian people
/m/0808dpt,Tiku Talsania,M,1954.0,,
/m/0d5g94,Namitha Kapoor,F,1981.0,1.8288,
/m/0464gl1,Bala,M,,,
/m/02114t,Scarlett Johansson,F,1984.0,1.63,Ashkenazi Jews
/m/04wp3s,Sam Rockwell,M,1968.0,1.75,
/m/02m501,Mickey Rourke,M,1952.0,1.8,
/m/0f5xn,Samuel L. Jackson,M,1948.0,1.89,African American
/m/0c9xjl,Clark Gregg,M,1962.0,1.75,
/m/0gd_b_,John Slattery,M,1962.0,1.78,
/m/01twdk,Jon Favreau,M,1966.0,1.83,
/m/01chc7,Paul Bettany,M,1971.0,1.905,
/m/07nd5f,Leslie Bibb,F,1973.0,1.75,
/m/02z3zp,Garry Shandling,M,1949.0,,Jewish people
/m/02rg6t_,Tim Guinee,M,1962.0,1.78,
/m/079vf,Stan Lee,M,1922.0,1.8,
/m/0cfr_9,Olivia Munn,F,1980.0,1.63,Eurasian
/m/04xxrp,Wanda Hendrix,F,1928.0,1.57,
/m/0ks7bm,Marina Berti,F,1924.0,,
/m/0c7x9p,Johnny Arthur,M,1883.0,,
/m/01mylz,R. Lee Ermey,M,1944.0,1.82,
/m/04h6mm,Andrew Stevens,M,1955.0,1.7,
/m/0df8g4,Burton Gilliam,M,1938.0,,
/m/04c1xv,Stella Stevens,F,1938.0,,
/m/03bqwc,Gig Young,M,1913.0,1.85,
/m/015nn6,Dina Merrill,F,1925.0,,
/m/0krrfy,Alain Chabat,M,1958.0,,
/m/047g4s0,Sowcar Janaki,F,1931.0,,Indian people
/m/02kgy2,Rajkumar,M,1929.0,1.78,
/m/07gpy2,Francis Ford,M,1881.0,1.83,
/m/070byl,Alex Fong Lik-Sun,M,1980.0,,
/m/03fw6q,Kamatari Fujiwara,M,1905.0,,
/m/05t0jrf,Yoshi Kato,M,1913.0,,
/m/06zpdp6,Venu Nagavalli,M,1949.0,,
/m/02pyccy,Rebekah Kochan,F,1984.0,,White people
/m/0gbxd39,Rhett Giles,M,1973.0,,
/m/0cs7r8,Pradeep Kumar,M,1925.0,,
/m/03hnn5b,Zarina Wahab,F,1959.0,,Indian people
/m/090gk3,Aruna Irani,F,1952.0,,
/m/01pd46,Haley Joel Osment,M,1988.0,1.626,White American
/m/08c0_0,Linden Ashby,M,1960.0,1.82,
/m/02dpkj,Yasmine Bleeth,F,1968.0,1.651,White people
/m/09ggh1v,Bindu Panicker,F,,,
/m/0h2k1w,Vineeth,M,1969.0,,
/m/051v__g,Sankaradi,M,1924.0,,
/m/09v4c6p,Janardhanan,M,1946.0,,
/m/03hhycl,Kalpana,F,1965.0,,Indian people
/m/04rzbq,French Stewart,M,1964.0,1.77,
/m/06_3lt,Barbara Babcock,F,1937.0,1.727,
/m/05wbd_,Erick Avari,M,1952.0,1.74,Indian American
/m/0bl0yq,Joanna Going,F,1963.0,,
/m/02q3_1r,Jason Beghe,M,1960.0,,
/m/077xpx,Don Beddoe,M,1903.0,,
/m/01201_,Ronald Colman,M,1891.0,1.77,
/m/057ncj,Rex Ingram,M,1895.0,,African American
/m/033q_9,Glenda Farrell,F,1904.0,1.6,
/m/06jrnj,Tom Tyler,M,1903.0,,
/m/01p4r3,Lloyd Bridges,M,1913.0,1.83,
/m/027v4d1,Charles Dingle,M,1887.0,,
/m/03cs3js,Emma Dunn,F,1875.0,,
/m/02rzk21,Leonid Kinskey,M,1903.0,,
/m/0415tvk,Claud Allister,M,1888.0,,
/m/03c1s14,Frank Pettingell,M,1891.0,,
/m/0gjc1xc,Sydney Fairbrother,F,1872.0,,
/m/0dlhl4,René Ray,F,1911.0,,
/m/0h34p5,John Lloyd Cruz,M,1983.0,1.52,
/m/0184jc,Guy Pearce,M,1967.0,1.8,
/m/024bbl,James Cromwell,M,1940.0,2.01,
/m/0812bn,Matt McCoy,M,1956.0,1.85,
/m/07lnz5,Brenda Bakke,F,1963.0,1.65,
/m/026_bsy,Graham Beckel,M,1949.0,,
/m/027j98h,Lucien Littlefield,M,1895.0,1.79,
/m/02jq56,Dale Evans,F,1912.0,1.62,
/m/05pg6q,Trigger,M,,,
/m/02x3c65,Fuzzy Knight,M,1901.0,,
/m/047bvls,John Hubbard,M,1914.0,,
/m/01dvms,Patricia Neal,F,1926.0,1.73,
/m/0930lr,Juano Hernández,M,1896.0,,African American
/m/06fx38,Wallace Ford,M,1898.0,,
/m/0777jl,William Campbell,M,1923.0,,
/m/03_xd5,Sherry Jackson,F,1942.0,1.62,
/m/04cvwk,Victor Sen Yung,M,1915.0,1.62,
/m/01hkck,Janet Leigh,F,1927.0,1.66,
/m/05c0t6,Edward Arnold,M,1890.0,1.78,
/m/053ym6,Fred Clark,M,1914.0,,
/m/084v_q,Sig Ruman,M,1884.0,1.82,
/m/02qm0l0,Richard Loo,M,1903.0,,
/m/06s_mb,Sheree North,F,1932.0,1.63,
/m/0177s6,Harold Lloyd,M,1893.0,1.78,
/m/01zfs_,Bebe Daniels,F,1901.0,1.6,
/m/07849h,Snub Pollard,M,1889.0,1.68,
/m/03d25hh,George K. Arthur,M,1899.0,1.68,
/m/03t231,Charles Tingwell,M,1923.0,,
/m/02x7jmb,Ray Lovelock,M,1950.0,,
/m/0391v,George Peppard,M,1928.0,1.83,
/m/01b8nj,Horst Buchholz,M,1933.0,1.765,
/m/08zlx1,Jean-Pierre Cassel,M,1932.0,1.82,
/m/01cthg,Capucine,F,1928.0,1.702,
/m/01gy1l,Sam Wanamaker,M,1919.0,,Jewish people
/m/025b5y,Katherine Heigl,F,1978.0,1.75,Germans
/m/0c9hm,Gérard Depardieu,M,1948.0,1.803,
/m/05w1vf,Stephen Tobolowsky,M,1951.0,1.88,
/m/03hl1_,Lauren Hutton,F,1943.0,1.69,
/m/0139t1,Gong Li,F,1965.0,1.7,
/m/042rnl,Jiang Wen,M,1963.0,,
/m/016k6x,Ben Kingsley,M,1943.0,1.73,Indian people
/m/028knk,Annette Bening,F,1958.0,1.69,
/m/07sjll,Frank Whaley,M,1963.0,1.71,
/m/0266rk5,Ronald Guttman,M,1952.0,,
/m/03l3gd,Michael Gross,M,1947.0,1.9,
/m/09xbcv,John Rubinstein,M,1946.0,,
/m/03q5dr,Frances Fisher,F,1952.0,1.63,English American
/m/01g25r,Chloë Sevigny,F,1974.0,1.73,French Canadian
/m/0gpmp,Charles Laughton,M,1899.0,1.72,
/m/0b087y,Rochelle Hudson,F,1916.0,,
/m/074nsq,John Beal,M,1909.0,,
/m/0d6lqy,Jessie Ralph,F,1864.0,,
/m/03y9hct,Mary Forbes,F,1879.0,,
/m/02qv6b5,Anthony Nicholls,M,1902.0,,
/m/0bbv510,Martin Benson,M,1918.0,,Jewish people
/m/0hyxh,Leo McKern,M,1920.0,1.676,
/m/018v_q,Lee Remick,F,1935.0,1.7,
/m/04jlgp,Billie Whitelaw,F,1932.0,,
/m/02qtsq_,Chittor V. Nagaiah,M,1904.0,,
/m/09k7zf,Savitri Kommareddy,F,1935.0,,Indian people
/m/02qnbxw,Santha Kumari,F,1920.0,,Indian people
/m/06x4nd,Valeria Golino,F,1966.0,,
/m/04cf09,Chris Noth,M,1954.0,1.85,
/m/041x3p,Kavya Madhavan,F,1984.0,1.63,Saliya
/m/0gqxyl,Abbas,M,1975.0,1.52,
/m/026vd2q,M. S. Bhaskar,M,1950.0,,
/m/03jkgs,Alan Reed,M,1907.0,,
/m/0234_q,Donna Reed,F,1921.0,1.7,White people
/m/05b3bm,Barbara Hale,F,1930.0,1.65,
/m/0436zq,William Demarest,M,1892.0,,
/m/0bkkw0,Eduardo Noriega,M,1973.0,1.79,
/m/02qdfvc,Lester Matthews,M,1900.0,,
/m/03npz_r,Herbert Heyes,M,1889.0,,
/m/02805gx,Ariadna Gil,F,1969.0,,
/m/037kqv,Diego Luna,M,1979.0,1.78,
/m/07ct5_,Elena Anaya,F,1975.0,1.65,
/m/02fgm7,John Noble,M,1948.0,1.85,
/m/03lgg,Henry Rollins,M,1961.0,1.75,
/m/01wwvt2,Michael Peter Balzary,M,1962.0,1.676,Australian American
/m/0flxbw,Zhou Xun,F,1974.0,1.6,
/m/0j_9xt,Goga Kapoor,M,1940.0,,
/m/04b1n,Kabir Bedi,M,1946.0,1.88,
/m/0fg_hg,Dalip Tahil,M,1952.0,,Indian people
/m/0gbyqwr,Ishrat Ali,M,,,
/m/05p8_n4,C.S. Dubey,M,1924.0,,Indian people
/m/01xcqc,Burgess Meredith,M,1907.0,1.664,
/m/05rjzn,Susan Strasberg,F,1938.0,,
/m/02885dh,Kuthiravattam Pappu,M,1936.0,,
/m/03gvb83,K.P.A.C. Lalitha,F,1950.0,,
/m/02rrr2,Balan K. Nair,M,1933.0,,
/m/03c54v,Shobana,F,1970.0,,
/m/04cl1,Kelsey Grammer,M,1955.0,1.854,
/m/01xv77,Daryl Hannah,F,1960.0,1.78,
/m/02gvwz,Sean Bean,M,1959.0,1.8,
/m/03kwbr,Joey Lauren Adams,F,1968.0,1.68,
/m/03qqwz,Adam Beach,M,1972.0,1.82,Indian American
/m/05qrq3,Gary Farmer,M,1953.0,,
/m/06bggn,Jon Gries,M,1957.0,1.803,
/m/084sz6,Melora Walters,F,1959.0,1.62,
/m/065y301,Brent Briscoe,M,1961.0,1.75,
/m/03dn9v,Peter Cullen,M,1941.0,1.73,
/m/02_p5w,Jim Cummings,M,1952.0,1.73,
/m/06jkh9,Jimmy Bennett,M,1996.0,1.49,White people
/m/06nsb9,John Fiedler,M,1925.0,1.62,
/m/0k6q3x,Ken Sansom,M,1927.0,,
/m/0884fm,Ben Cross,M,1947.0,1.8,
/m/0dlglj,"Clifton Collins, Jr.",M,1970.0,1.727,
/m/029k55,Cheech Marin,M,1946.0,1.68,
/m/02vqmvm,Carlos Gómez,M,1962.0,,
/m/03x22w,Emilie de Ravin,F,1981.0,1.57,Australians
/m/02t_zq,"Louis Gossett, Jr.",M,1936.0,1.93,African American
/m/05nzw6,Bruce McGill,M,1950.0,1.76,
/m/09gdb1m,Jagannatha Varma,M,,,
/m/047f71z,Raghu,M,1953.0,,Malayali
/m/080t6w,Janyse Jaud,F,1969.0,,
/m/055t01,Scott McNeil,M,1962.0,,
/m/07glc4,Tabitha St. Germain,F,1976.0,,
/m/0f5zj6,Hrithik Roshan,M,1974.0,1.82,
/m/08m37w,Ila Arun,F,,,
/m/07jmnh,Kulbhushan Kharbanda,M,1944.0,,Indian people
/m/0271zv7,Suhasini Mulay,F,1950.0,,Indian people
/m/050llt,Aishwarya Rai,F,1973.0,1.7,Indian people
/m/0gxvjg,Sonu Sood,M,1973.0,1.88,
/m/03qjs92,Rajesh Vivek,M,1949.0,,
/m/0jt5k6,Pramod Muthu,M,,,
/m/04ldqtp,Surendra Pal,M,1953.0,,Indian people
/m/07kqxl,Susan Anspach,F,1942.0,,
/m/07z67c,Michael Riley,M,1962.0,,
/m/045931,M. Emmet Walsh,M,1935.0,1.78,
/m/05d79k,Bill Duke,M,1943.0,1.93,African American
/m/07ccl8,Relja Bašić,M,1930.0,,
/m/0fsm8c,Paul Dano,M,1984.0,1.8,
/m/016khd,William Hurt,M,1950.0,1.88,White people
/m/047ffgl,Roberta Collins,F,1944.0,,
/m/03_xlr,Hiroyuki Sanada,M,1960.0,1.7,Asian people
/m/0g0tyq,Aditya Pancholi,M,1965.0,1.91,
/m/05g3ss,Saif Ali Khan,M,1970.0,1.75,
/m/05gv6v,Rob Riggle,M,1970.0,1.91,
/m/02pv9n8,Nigar Sultana,F,,,Indian people
/m/02624g,Peter Dinklage,M,1969.0,1.346,
/m/01wbg84,Steve Buscemi,M,1957.0,1.75,
/m/0c861_,Romany Malco,M,1968.0,1.73,African American
/m/0jdhp,Tim Blake Nelson,M,1964.0,1.651,Jewish people
/m/03l3jy,John Cho,M,1972.0,1.78,Korean Americans
/m/05qfpl,Emmanuelle Chriqui,F,1977.0,1.6,Moroccan Jews
/m/0bxwgdt,Jamie Haqqani,M,,1.73,
/m/02xwq9,Robert Guillaume,M,1927.0,1.78,African American
/m/036pg,Gary Coleman,M,1968.0,1.42,African American
/m/05b35mh,Catherine Mouchet,F,1959.0,,
/m/06pcfk,Steve Cochran,M,1917.0,,
/m/02x3633,Ray Danton,M,1931.0,,
/m/02yjx4,Mamie Van Doren,F,1931.0,1.63,Swedish American
/m/021162,Mel Tormé,M,1925.0,,Jewish people
/m/03fcw4,Conrad Veidt,M,1893.0,,Jewish people
/m/085_gj,Barry Morse,M,1918.0,1.765,
/m/06g2d1,Terrence Howard,M,1969.0,1.84,African American
/m/044bn,Joseph Cotten,M,1905.0,1.88,
/m/01gbrx,Paul Le Mat,M,1945.0,,
/m/0198j2,Michael J. Pollard,M,1939.0,1.676,
/m/02zr5w,Charles Napier,M,1936.0,1.82,
/m/02sb1w,Dabney Coleman,M,1932.0,1.85,
/m/056pxd,Pamela Reed,F,1949.0,,
/m/02qvmw4,Jack Kehoe,M,1938.0,,
/m/039tg4,Koichi Yamadera,M,1961.0,,
/m/04zwql,Lilyan Tashman,F,1896.0,1.7,Jewish people
/m/0cnz4h3,Shakib Khan,M,1983.0,,
/m/0bdxs5,Miley Cyrus,F,1992.0,1.65,Scotch-Irish American
/m/0krxq4,Spottiswoode Aitken,M,1868.0,,
/m/08znhs,Elmo Lincoln,M,1889.0,,
/m/08pf08,Walter Long,M,1879.0,1.8,
/m/08k3dj,Robert Harron,M,1893.0,,
/m/027j9c7,George Siegmann,M,1882.0,,
/m/03c397f,Josephine Crowell,F,1859.0,,
/m/0h3wyw,Mary Alden,F,1883.0,1.6,
/m/0g2tzf,Miriam Cooper,F,1891.0,,
/m/0m8_v,Jean-Claude Van Damme,M,1960.0,1.78,
/m/03c5bz,Jaime Pressly,F,1977.0,1.65,
/m/01vhb0,Anne Heche,F,1969.0,1.65,
/m/016tbr,David Schwimmer,M,1966.0,1.85,Jewish people
/m/02bkdn,Allison Janney,F,1959.0,1.83,
/m/0497jm,Cliff Curtis,M,1968.0,,Kiwi
/m/024rx_,Amy Sedaris,F,1961.0,1.56,Greek American
/m/017_72,Totò,M,1898.0,,
/m/0525b,Miranda Richardson,F,1958.0,1.65,
/m/0h0yt,Stephen Fry,M,1957.0,1.96,British Jews
/m/013pk3,Hugh Laurie,M,1959.0,1.89,
/m/0djywgn,Rowan Atkinson,M,1955.0,1.8,
/m/01_rvj,Rik Mayall,M,1958.0,1.82,
/m/016xh5,Hugh Grant,M,1960.0,1.8,
/m/01tnxc,Dennis Quaid,M,1954.0,1.83,
/m/03ptnk,Chris Klein,M,1979.0,1.85,White American
/m/02qn72t,Noureen DeWulf,F,1984.0,1.6,Indian American
/m/01lbp,Carmen Electra,F,1972.0,1.6,
/m/0f8vf6,Jeffrey Ross,M,1965.0,1.79,
/m/0f7mpp,Perrey Reeves,F,1970.0,1.65,
/m/024tnp,Jeffrey Hunter,M,1926.0,,
/m/09tr9b,Rita Gam,F,1927.0,,White people
/m/04xxmr,Hurd Hatfield,M,1917.0,,
/m/06jmwh,Ron Randell,M,1918.0,,
/m/0cn30w,Guy Rolfe,M,1911.0,,
/m/0c0z5g,Harry Guardino,M,1925.0,1.78,
/m/02xnv7,Frank Thring,M,1926.0,,
/m/06z483,Viveca Lindfors,F,1920.0,,
/m/02pzx7,Marilu Henner,F,1952.0,1.702,
/m/01pcbg,Fred Willard,M,1939.0,1.867,
/m/025n3p,Vin Diesel,M,1967.0,1.83,Multiracial American
/m/079mh2,Nick Chinlund,M,1961.0,1.88,
/m/030xr_,Colm Feore,M,1958.0,1.816,
/m/01j_bh,Linus Roache,M,1964.0,1.778,
/m/02wxvtv,Sharat Saxena,M,1950.0,1.77,Indian people
