nameActor,DOB,gender,ethnicity,height,fbCharacterMap,fbCharacterID,fbActorID,careerLength,ageAtFirstMovie,fbID_movies,fbID_nominatedOscar,fbID_wonOscar
Jason Flemyng,1966-09-25,M,/m/02w7gg,1.85,/m/0h5pdg4,/m/07s70r,/m/01v42g,18.0,28.0,"['/m/05szq8z', '/m/05szq8z', '/m/04yg13l', '/m/0g57pql', '/m/01ffx4', '/m/0cd2vh9', '/m/056ym0v', '/m/07wmn_', '/m/034hwx', '/m/02ml1k', '/m/0dkxb6', '/m/09fqgj', '/m/052ks3q', '/m/0276wfw', '/m/07b2jc', '/m/035_kw', '/m/026p4q7', '/m/01dvbd', '/m/04nl6p', '/m/0dddh03', '/m/033_m2', '/m/02qj9sg', '/m/04lhy40', '/m/05zr1l', '/m/085bd1', '/m/0c34mt', '/m/0h2_tnz', '/m/0bl3nn', '/m/0gydcp7', '/m/02r_3y2', '/m/058f71', '/m/0cn_pgf', '/m/05f4_n0', '/m/0crj7yz', '/m/03qhp2f', '/m/0286nkw', '/m/02x2h8c', '/m/0cxvj6', '/m/02p_zt3']",,
Jason Gedrick,1965-02-07,M,,1.8,/m/040n5ln,/m/0h5tbd9,/m/05d5lp,23.0,20.0,"['/m/03hgw3t', '/m/0f6mgl', '/m/02t9_q', '/m/07kcjng', '/m/05zry3j', '/m/01404w', '/m/02q9hvz', '/m/0f7x7b', '/m/09gm7t5', '/m/0fdrxc']",,
Jason Isaacs,1963-06-06,M,/m/02w7gg,1.8,/m/0k6r_q,/m/0gm4xy9,/m/025t9b,21.0,27.0,"['/m/01pk7l', '/m/024k1y', '/m/078fqr', '/m/031786', '/m/0bbxwx5', '/m/0cfhfz', '/m/03mm31', '/m/031hcx', '/m/05nyvg', '/m/03y_zj', '/m/0qm8b', '/m/0gvsynb', '/m/084qpk', '/m/037cr1', '/m/037cr1', '/m/048yqf', '/m/031778', '/m/03vfz3', '/m/0gltv', '/m/0ds33', '/m/03c2gyh', '/m/02x3y41', '/m/0407yj_', '/m/02pth35', '/m/03typy', '/m/0cmdl80', '/m/03cqd5_', '/m/03cfkrw', '/m/06yjtg', '/m/036g88', '/m/0gwz0c0', '/m/05p82z6', '/m/0bvvx9', '/m/0cts7b']",,
Jason Lee,1970-04-25,M,,1.87,/m/045xdgr,/m/0ghbjk7,/m/034np8,16.0,25.0,"['/m/01pk75', '/m/027r9t', '/m/088j6t', '/m/03m9r4b', '/m/04pygz', '/m/06gvhx', '/m/02qm_f', '/m/032sl_', '/m/01jc1h', '/m/0dgt4t', '/m/0h1cdwq', '/m/0gd92', '/m/05pr8b', '/m/02r4y3t', '/m/06svwx', '/m/07y9w5', '/m/0prrm', '/m/06dw3c', '/m/06zq7x5', '/m/08vh65', '/m/04z4r7', '/m/05g04b', '/m/02qzh2', '/m/0f40w', '/m/0640y35', '/m/0661rdr', '/m/0p9lw', '/m/0c57yj']",,
Jason London,1972-11-07,M,,1.8,/m/0csbx45,/m/07rzwy4,/m/04kdmg,20.0,18.0,"['/m/0b_r08w', '/m/0crctp5', '/m/072w70', '/m/02rz_wv', '/m/0fsrq0', '/m/03gvr74', '/m/08jpy6', '/m/03wf8f9', '/m/03khj_', '/m/028btk5', '/m/0f9j6k', '/m/02735th', '/m/027mgbg', '/m/07xlvh', '/m/05b2jw7', '/m/05zypxh', '/m/02j69w', '/m/088_0b']",,
Jason Marsden,1975-01-03,M,,1.6,/m/05ckzz9,/m/06jll1f,/m/01b3bp,22.0,15.0,"['/m/05m6pc', '/m/06977k', '/m/07chp9', '/m/06dw9w', '/m/04x4st', '/m/0fnrwd', '/m/07ptkj', '/m/04cx77', '/m/03g_cvb', '/m/014d_k', '/m/0j6b5', '/m/051zs8j', '/m/01sq_q', '/m/014f1c', '/m/03nsjhm', '/m/040lmh', '/m/0gw_s7l', '/m/0fk6rp', '/m/06dtp1', '/m/0gttrx_']",,
Jason Mewes,1974-06-12,M,/m/022dp5,1.83,/m/04df4s8,/m/0468rdr,/m/02q7z2,16.0,21.0,"['/m/03m9r4b', '/m/04pygz', '/m/01jc1h', '/m/0270n8r', '/m/0gd92', '/m/0fz5s8', '/m/04g129n', '/m/02r52t0', '/m/047g1b0', '/m/02rmd_2', '/m/02v63m', '/m/0dd9l1g', '/m/0prrm', '/m/07_mmm', '/m/0jt6hrm', '/m/04y7t2g', '/m/070rc_', '/m/0p9lw', '/m/0b6jgx']",,
Jason Patric,1966-06-17,M,/m/033tf_,1.78,/m/02vb5lf,/m/0cby_6s,/m/02vy3c,25.0,20.0,"['/m/0gsvg9', '/m/07h6_q', '/m/077pmx', '/m/031ssn', '/m/02vmj_0', '/m/0419kt', '/m/0b6l1st', '/m/06zxw5', '/m/0gh6kg6', '/m/07tjtl', '/m/0h1chw_', '/m/047gpsd', '/m/04v8dx', '/m/035xwd', '/m/03byc_s', '/m/0c_3nd', '/m/05lktw']",,
Jason Priestley,1969-08-28,M,,1.52,/m/0crwlyd,/m/0h322d3,/m/01gc7h,19.0,16.0,"['/m/02rg8g7', '/m/02r193v', '/m/04cwpt9', '/m/0bcyw8', '/m/06_vm_d', '/m/05b39x9', '/m/02ljhg', '/m/03r0hh', '/m/09v9nxc', '/m/0fgpyf', '/m/0kvg2x', '/m/06syb7', '/m/061vp5', '/m/0d_gr0', '/m/0fwkb4']",,
Jason Ritter,1980-02-17,M,,1.75,/m/03jr0dn,/m/0k_z9y3,/m/01wxzf,13.0,19.0,"['/m/02x3922', '/m/04gz04', '/m/0gdp1s', '/m/0jt5kh_', '/m/0353tm', '/m/03m5y9p', '/m/03lx2d', '/m/0g9tx6d', '/m/0hn82bb', '/m/0gfdgcf', '/m/0c57yj', '/m/0bxfs1']",,
Jason Robards,1922-07-26,M,,1.765,/m/0c5nqt3,/m/0cj5y2w,/m/01tcf7,68.0,9.0,"['/m/05mrgyy', '/m/03hj5xh', '/m/01hqhm', '/m/06xz7w', '/m/0gh7s1v', '/m/06pyc2', '/m/064lq1h', '/m/07s5y', '/m/015qqg', '/m/033dbw', '/m/0gqnn5', '/m/027v2np', '/m/05t01_s', '/m/02q88q8', '/m/04x49m', '/m/0p4zg', '/m/05_mvf', '/m/0gh6b47', '/m/09gf7yk', '/m/09br3v', '/m/0ctnhv', '/m/047fxr7', '/m/052s3bq', '/m/0bjnh8', '/m/05p2_h4', '/m/01pvq3', '/m/0270_nb', '/m/034vkz', '/m/05zzvw4', '/m/047nfz', '/m/02rsqdq', '/m/0b4lkx', '/m/08lvkh', '/m/0gtdpp', '/m/03y6pq']","['/m/064lq1h', '/m/015qqg', '/m/0b4lkx']","['/m/015qqg', '/m/0b4lkx']"
"Jason Robards, Sr.",1892-12-31,M,,1.77,/m/0gcy4fz,/m/0n65d6w,/m/0802wp,22.0,,"['/m/019373', '/m/03hjv97', '/m/07kdztr', '/m/0gmm5d', '/m/05sxsy9', '/m/02q7s3b', '/m/0b6g6h5', '/m/02pmhy1', '/m/0jt47h0', '/m/07kdrgg', '/m/07k5fzp', '/m/07k7dq9', '/m/02w_b4', '/m/0fd1dq']",,
Jason Schwartzman,1980-06-26,M,/m/0xnvg,1.68,/m/0bnfj3q,/m/0bnfj3t,/m/02qfhb,14.0,18.0,"['/m/03mvtj', '/m/05dddq', '/m/0606zm', '/m/02825cv', '/m/05t0_2v', '/m/06t2t2', '/m/040_lv', '/m/0gkz3nz', '/m/07yvsn', '/m/05fm6m', '/m/06ckv_', '/m/08s6mr', '/m/03wjm2', '/m/047svrl', '/m/024lt6']",,
Jason Scott Lee,1966-11-19,M,/m/0d2by,1.765,/m/0h37rnc,/m/0h37rng,/m/03680d,20.0,20.0,"['/m/04fpr4', '/m/02r2hlp', '/m/0270qwm', '/m/0g9ny0', '/m/07y1v8', '/m/01f7jt', '/m/035_kw', '/m/015ynm', '/m/02_b71', '/m/036g88', '/m/027mgbg', '/m/07xlvh', '/m/0bs1zmk', '/m/07kry2', '/m/07v3pr']",,
Jason Segel,1980-01-18,M,/m/041rx,1.93,/m/0gxqsyw,/m/0gxqsyy,/m/06q5t7,14.0,18.0,"['/m/0h66h0p', '/m/06znpjr', '/m/0cp0ph6', '/m/072tnz', '/m/03ynwqj', '/m/0bvn25', '/m/0gwjvwf', '/m/02825kb', '/m/0ds5_72', '/m/07yr62', '/m/06zkfsy', '/m/06ckv_', '/m/02f25m', '/m/01915h', '/m/0gwxf3x']",,
Jason Statham,1967-09-12,M,,1.75,/m/059tvtd,/m/08ldsbl,/m/034hyc,14.0,30.0,"['/m/053rxgm', '/m/02vrt_0', '/m/07jc4b', '/m/034hwx', '/m/0bk6nc', '/m/03b_h1l', '/m/07b2jc', '/m/0bphhp', '/m/07phbc', '/m/0gffmn8', '/m/08h5ny', '/m/01dvbd', '/m/04nl6p', '/m/047vq5n', '/m/0bwj49p', '/m/03cjm2p', '/m/03gtwh_', '/m/0ff2dr', '/m/05mz_dh', '/m/0b__g0s', '/m/03f7nt', '/m/07sp4l', '/m/0f52ld', '/m/0gmflnt', '/m/087ksg', '/m/02np6r', '/m/03vnxd', '/m/040ybv']",,
Jason Sudeikis,1975-09-18,M,/m/02ctzb,1.85,/m/0bhf7cg,/m/0gdh5_n,/m/06cddt,6.0,31.0,"['/m/0bh6zg4', '/m/0dlk_qn', '/m/02vrjbq', '/m/04jshcw', '/m/07kj851', '/m/0crd8q6', '/m/0d67yl', '/m/03c3vl6', '/m/0hgnvc3', '/m/0fvvc5', '/m/0hhgh69', '/m/026mfdt', '/m/06w9zfg']",,
Javed Sheikh,1954-10-08,M,/m/02sch9,,/m/0crs7kd,/m/0h75488,/m/0c93m5,21.0,35.0,"['/m/027ngfy', '/m/06nvhs', '/m/02r2mlq', '/m/0cq99l', '/m/0cdpxq', '/m/0dryrq_', '/m/02w4vc9', '/m/0c93n6', '/m/03ckf_0', '/m/0h98pz_', '/m/0278r7d', '/m/0807vw8', '/m/03mhjb1', '/m/0bmgl6l', '/m/03mbzjs', '/m/0465lhs', '/m/02721m8']",,
Javier Bardem,1969-03-01,M,/m/03ttfc,1.83,/m/0gwn1_q,/m/023tw4,/m/01713c,22.0,22.0,"['/m/05h3bcc', '/m/0b6tzs', '/m/07kdkfj', '/m/03ctxdc', '/m/04nl83', '/m/02rcggt', '/m/0clh4y', '/m/08yjvl', '/m/0b87gw', '/m/0b711wt', '/m/07k95l2', '/m/03f7nt', '/m/03nn51y', '/m/0bsk0d', '/m/0dj7gm', '/m/04k852', '/m/02vxq9m', '/m/02qpt1w', '/m/0dz3lz']","['/m/0b6tzs', '/m/07kdkfj', '/m/02rcggt', '/m/07k95l2']","['/m/0b6tzs', '/m/02rcggt']"
Jay Baruchel,1982-04-09,M,/m/012c1l,1.88,/m/05nv5f_,/m/02nwh3p,/m/05wjnt,10.0,20.0,"['/m/04q7l01', '/m/0hnd78z', '/m/0bvn25', '/m/04f52jw', '/m/01kgrx', '/m/04q827', '/m/05pdd86', '/m/0412p80', '/m/0gtvrv3', '/m/0bxzj4v', '/m/0hhrs0v', '/m/0g59mgp', '/m/02ryz24', '/m/03cyslc', '/m/04zyhx']",,
Jay Brazeau,1953-12-22,M,/m/044038p,,/m/0bx1p5v,/m/0g_93zv,/m/076vhqg,21.0,35.0,"['/m/02q31dg', '/m/03dyd7', '/m/0cly8m', '/m/065_wy1', '/m/02stbw', '/m/04jccrf', '/m/0kv9_w', '/m/09gn1lh', '/m/0c_vxv', '/m/05syp05', '/m/06v1jb', '/m/050r7y', '/m/0bph8n', '/m/029w99', '/m/084cd4', '/m/04z4r7', '/m/0ccwfm', '/m/02qjkdz', '/m/06h3ct', '/m/04h3br']",,
Jay C. Flippen,1899-03-06,M,,,/m/05spq8w,/m/0ggl0vn,/m/06plnr,18.0,,"['/m/027rpym', '/m/06rq_4', '/m/06zpcn', '/m/0dmj9m', '/m/0cc9ddf', '/m/0286f16', '/m/027ylsy', '/m/06rqp8', '/m/063__c1', '/m/07zdgm', '/m/02qtbpf', '/m/0kvfc9', '/m/03bbv4', '/m/0ht6x']",,
Jay Hernandez,1978-02-20,M,/m/01g7zj,1.74,/m/02vc8dy,/m/0h39lbd,/m/04rhq4,11.0,23.0,"['/m/0c9jj9', '/m/081xbm', '/m/0g9ny0', '/m/0cmddrx', '/m/04f285v', '/m/084qpk', '/m/02q2wnw', '/m/0613mj', '/m/043k86w', '/m/074c0h', '/m/063h6k', '/m/03__xl', '/m/05gsx0', '/m/02qx1t8', '/m/08pbld', '/m/0406c9s', '/m/0b2km_', '/m/042zrm']",,
Jay Leno,1950-04-28,M,/m/0xnvg,1.803,/m/03ljdv0,/m/04fktwl,/m/046lt,32.0,27.0,"['/m/0c0b8b', '/m/03q0r1', '/m/02_1sj', '/m/07z5k8', '/m/04n7f_6', '/m/09tmq89', '/m/05r3qc', '/m/04gl8qt', '/m/06hq4s', '/m/04n_w7', '/m/02wz313', '/m/0kvc0h', '/m/01633c', '/m/09glbk', '/m/0czb9v', '/m/0cdr6g', '/m/01bn3l', '/m/0729rh']",,
Jay Mohr,1970-08-23,M,/m/07bch9,1.753,/m/03jp_cm,/m/0bnfj11,/m/01r4zfk,15.0,24.0,"['/m/03mvtj', '/m/03y8fl0', '/m/03_45t', '/m/0b6rpt', '/m/04zh_7', '/m/02qzrt_', '/m/04tty2', '/m/02mptd', '/m/02mptd', '/m/02rtf4', '/m/03mf8rr', '/m/09gdh6k', '/m/06jd22', '/m/0fcxly', '/m/011ykb', '/m/04tc1g', '/m/02slnt', '/m/05wsc1', '/m/0fyg25', '/m/0b3wz47', '/m/01738w', '/m/03qcvl']",,
Jay O. Sanders,1953-04-16,M,,1.93,/m/0cvcm_y,/m/0dfxwzx,/m/0271cm0,29.0,29.0,"['/m/03shfb', '/m/03phtz', '/m/03m4mm7', '/m/08d1dj', '/m/07k5yj9', '/m/04jn6y7', '/m/0272qjg', '/m/0cnw7k', '/m/0dy5cg', '/m/01ym5b', '/m/06_557', '/m/08fm68', '/m/04x4nv', '/m/02q5g1z', '/m/05b1zhc', '/m/0bh8yn3', '/m/0dgrqg', '/m/0b6k79c', '/m/03ycb6k', '/m/03wj4r8', '/m/02q0v8n', '/m/02qnxpx', '/m/09sr0', '/m/04cpvs', '/m/03ylkjx', '/m/024l2y', '/m/06_xrn']",,
Jay Patterson,1954-08-22,M,,,/m/0dfs0jv,/m/0dfs0jy,/m/0b7b8_m,25.0,30.0,"['/m/0crdc2c', '/m/0ch0qx', '/m/05mq_gq', '/m/0286k0s', '/m/027mckr', '/m/03ngpm', '/m/059mfz', '/m/09gg3z', '/m/076xtqg', '/m/016z84', '/m/073v9d']",,
Jay Underwood,1968-10-01,M,,1.77,/m/0dgl62l,/m/0n5xf_8,/m/090bwh,23.0,17.0,"['/m/02jvd9', '/m/04n10wq', '/m/04crgtk', '/m/07kfjzj', '/m/0kv0v2', '/m/030b8c', '/m/04jn3b2', '/m/080kdj2', '/m/06syb7', '/m/03bxm08']",,
Jaya Bhaduri Bachchan,1948-04-09,F,,1.57,/m/0h58mz0,/m/0h4_2qg,/m/049468,42.0,23.0,"['/m/0h53bgr', '/m/05gdbn', '/m/07k4s3r', '/m/052489z', '/m/02wsrd9', '/m/07jmhn', '/m/0bmbsm1', '/m/0gwl08', '/m/027ptbt', '/m/02tcgh', '/m/04szh7', '/m/05b51mh', '/m/05b21r0', '/m/0521kyy', '/m/0c9bzh', '/m/02s56l', '/m/07dfjp', '/m/0h4_1zx', '/m/046drj', '/m/02_cxl']",,
Jaya Prada,1962-04-03,F,,1.57,/m/0ggfq_q,/m/0h32jn5,/m/099s4z,36.0,13.0,"['/m/0gg5qyz', '/m/0kv030', '/m/05b2pmx', '/m/0gwyytd', '/m/0h98g8l', '/m/02qk_1k', '/m/07kgrzs', '/m/0gywbxt', '/m/0g9wvxg', '/m/09k4s02', '/m/0crrlqh', '/m/0c414tz', '/m/0kvf60', '/m/04q7hf6', '/m/02qkng9', '/m/0ch460w', '/m/0b6fmch', '/m/0gg4h1v', '/m/02r58_q', '/m/0jwxptt', '/m/03m7h1d', '/m/0drzp0', '/m/0g9xj_4', '/m/02qq357', '/m/0fk3tx', '/m/02rh46b', '/m/0k0t7m3', '/m/02r1gyd', '/m/02qq36m', '/m/07pmljp', '/m/02qq2jz', '/m/04j9_gt', '/m/027w258', '/m/02qnd8k', '/m/0fr17w']",,
Jaya Prakash Reddy,,M,/m/0dryh9k,,/m/0h7ggy6,/m/0h7ggy8,/m/0b6h1nn,9.0,,"['/m/0h13q8j', '/m/02pqg6c', '/m/0gkxvz6', '/m/096nbp', '/m/0kvf60', '/m/09gh96q', '/m/06w38xt', '/m/06w38xt', '/m/06w38xt', '/m/03crhkk', '/m/087jgf', '/m/0gg82c1', '/m/027gf0t', '/m/0fmzqq', '/m/0h7w0v4', '/m/0h7w0v4', '/m/026f33n', '/m/0glp976', '/m/0cmmg0', '/m/0b6dqsg', '/m/02r_594', '/m/03grjb_', '/m/05b0ttm', '/m/0h6kn63', '/m/0bmgc2s', '/m/03clvgx', '/m/03c075w', '/m/026jm1t', '/m/0g9x4s5']",,
Jayabharathi,1953,F,,,/m/0ggf97c,,/m/05f7x67,21.0,15.0,"['/m/02r1fd7', '/m/0gh617r', '/m/0gh6_7_', '/m/0gh6_79', '/m/0gmc4g6', '/m/0gjdr6r', '/m/0gmfv4v', '/m/0gh89s9', '/m/02r1gng', '/m/02qq35y', '/m/0gmdp35', '/m/0cc53w_', '/m/0gg7qqh', '/m/0gh6rjx']",,
Jayachitra,1957,F,,,/m/059tc9l,,/m/02679cm,24.0,16.0,"['/m/052036s', '/m/02r1gm2', '/m/02qq2vl', '/m/05b2m07', '/m/02r1gx0', '/m/0gyt1cb', '/m/0j42j5v', '/m/02qq2x_', '/m/02r1gvn', '/m/09rsh8f', '/m/02r1gq5', '/m/0gp9fh', '/m/0j65v_q']",,
Jayaprakash,,M,,,/m/0hnrmn5,/m/0hnrmn8,/m/0ddcnz4,2.0,,"['/m/05c4p5y', '/m/0ch3r0j', '/m/0dgndcy', '/m/07k6ksn', '/m/0k2d035', '/m/0h6mv6g', '/m/0czdr32', '/m/0gvtqgq', '/m/09v9pkw', '/m/0crhdz5', '/m/0ch2v6v']",,
Jayaram,1965-12-10,M,,,/m/0bx070t,/m/0cm6l5y,/m/075p0r,21.0,25.0,"['/m/0bs1p_v', '/m/06w5wpt', '/m/0b6gzk0', '/m/052_mww', '/m/03qcjzh', '/m/03hhjg5', '/m/0g5s6gf', '/m/0h94z_p', '/m/0j679xs', '/m/0b76nh0', '/m/0fqt0b0', '/m/05q96l_', '/m/03gvv58', '/m/0hnbsw3', '/m/0bmcg08', '/m/043rvc0', '/m/0dlkcvt', '/m/0j7l22x', '/m/02pn4kf', '/m/03nwf4_', '/m/0kvc7c', '/m/0g9xtdl', '/m/04f5g13', '/m/0bmbd69', '/m/0gff36p', '/m/0gk_3sj', '/m/0277zql', '/m/064lj0f', '/m/080d79k', '/m/0bmd48_', '/m/076wh11', '/m/0ch1bz3', '/m/0hzpvgy', '/m/0ggkt6', '/m/0hn9krk', '/m/0h1gjt1', '/m/06zjmcd', '/m/0fqpfdl', '/m/07k8_q3']",,
Jayasudha,1958-12-17,F,/m/0dryh9k,,/m/0gx7mmj,/m/0h6gbjs,/m/026grpg,38.0,14.0,"['/m/0gh6jtf', '/m/02r1fdy', '/m/0hnd94g', '/m/0hzmxwq', '/m/0fm_d8', '/m/0jkzjv9', '/m/084qwh', '/m/02r1gm2', '/m/09gjpy7', '/m/0fk591', '/m/02r1dfz', '/m/02r1gx0', '/m/086z0b', '/m/0577q5g', '/m/03wbqf6', '/m/0gtwmsx', '/m/02r1gng', '/m/0fqnnqk', '/m/027shnq', '/m/02qq36m', '/m/0dmgld', '/m/03h1c7j', '/m/04y6_ym', '/m/04q0f53', '/m/0hr4s1b', '/m/0fr17w', '/m/04ycmpf', '/m/09glh40', '/m/02r1gwb', '/m/0gynr8']",,
Jayasurya,1978-08-31,M,,,/m/0bx1fmx,/m/0h87875,/m/0d_7dt,8.0,25.0,"['/m/0bs1p_v', '/m/0ddb4k7', '/m/03by_yx', '/m/0j44gwy', '/m/04zvhbd', '/m/0gfj9p_', '/m/0fdn0d', '/m/0fqpjxg', '/m/047nldp', '/m/0gg9g2_', '/m/0dljsvp', '/m/0bmhy50', '/m/0gx_3kt', '/m/07s77f3', '/m/0fq1qb1', '/m/0kv8nb', '/m/05mvcjs', '/m/0ds6kw6', '/m/0gy00v0', '/m/0bmjtj_', '/m/0bbzqk9', '/m/0bh8xn5', '/m/080d79k', '/m/0jkz4m9', '/m/02q7bb3', '/m/0h3qky8', '/m/0fqsj1n', '/m/0hgrnj_', '/m/0bmbv3x', '/m/0jt2_pf', '/m/0bmhtqk', '/m/0bmcl5r', '/m/0bhb3th', '/m/04gr5j2', '/m/06zp3x2', '/m/07k8_q3']",,
Jaycee Chan,1982-12-03,M,/m/0d2by,1.78,/m/0gkfzb5,/m/0h56tfq,/m/04c_bk,7.0,22.0,"['/m/0gj967f', '/m/02qgf6v', '/m/03cfwx3', '/m/0hgl7dq', '/m/0k0hfb0', '/m/09g6xry', '/m/04y973w', '/m/06f2zd', '/m/0fp5sw', '/m/02w5xn9']",,
Jayne Eastwood,1946-12-17,F,,,/m/0lnhgnv,/m/0lnhgny,/m/07c77t,33.0,31.0,"['/m/03v5s9', '/m/0h19780', '/m/0c010px', '/m/04q7l01', '/m/04l1tv', '/m/02my7z', '/m/0cryq_4', '/m/0fqs4ym', '/m/027qgy', '/m/0gbklz', '/m/03jkwg', '/m/02rntmm', '/m/02pvw4q', '/m/02nnbwy', '/m/0bt3j9', '/m/0129g2', '/m/0g2v3p']",,
Jayne Mansfield,1933-04-19,F,,1.66,/m/040kcns,/m/0gynlw5,/m/024y6w,12.0,21.0,"['/m/03b_7ww', '/m/03h1lpg', '/m/0h56h84', '/m/0h52v6z', '/m/026vgxt', '/m/0278spx', '/m/0ddhs37', '/m/0h0s6r', '/m/06424pk', '/m/05d_nr', '/m/09v9252']",,
Jayne Meadows,1920-09-27,F,,,/m/03jpqy5,/m/0h5rhzc,/m/05kw1v,53.0,26.0,"['/m/026qx8t', '/m/0b77x5k', '/m/01_456', '/m/0ck_0f', '/m/01zfzb', '/m/08qb0q', '/m/032jw4', '/m/04w_z6', '/m/03cnspl', '/m/01f39b', '/m/0ch3llf', '/m/09n3z1']",,
Jean Arthur,1900-10-17,F,,1.6,/m/04ftz_m,/m/0b_jdgr,/m/018s7v,26.0,26.0,"['/m/0cbzd_', '/m/064n6sb', '/m/04d_mvd', '/m/04f4kgr', '/m/02wyp3z', '/m/02qjgxv', '/m/0dn6h3', '/m/064nx6j', '/m/05b0476', '/m/0ch9cn', '/m/03cxj7y', '/m/07kb06d', '/m/03ntw_9', '/m/04wy2_', '/m/063_x6l', '/m/0k4bc', '/m/0kbbr', '/m/047b21n', '/m/04l6c0', '/m/04jnyqp', '/m/0jt81sl', '/m/08c84t', '/m/03cxl71', '/m/02vwhy2', '/m/047sf0l']","['/m/02wyp3z', '/m/0kbbr']",
Jean Bouise,1929-06-03,M,,,/m/0hnvhdk,/m/0hnvhdn,/m/03c67_y,24.0,35.0,"['/m/04y9f2y', '/m/03ky0g', '/m/0275vgr', '/m/03cd3l2', '/m/0660v5r', '/m/0fymk5', '/m/0crh9gl', '/m/03hlj1v', '/m/09ggx77', '/m/0h7l2']",,
Jean Carmet,1920-04-25,M,,,/m/052h4q3,/m/0ccby2v,/m/02fr73,28.0,42.0,"['/m/04yh87j', '/m/0b_wm3x', '/m/0fyjvp', '/m/04j2__7', '/m/0bx_64r', '/m/03wdhqq', '/m/027f3g9', '/m/0dm2cy1', '/m/0crsdyg', '/m/047cyfy', '/m/0b04p6', '/m/0b6f9pw', '/m/07h24z']",,
Jean Gabin,1904-05-17,M,,,/m/0c05npg,/m/02p0v89,/m/0479kh,41.0,29.0,"['/m/0808ft1', '/m/0dljk8m', '/m/04ydqqy', '/m/03ym8tz', '/m/0bh7w89', '/m/07s41ph', '/m/0h3tm5j', '/m/0ds76_8', '/m/080h4mz', '/m/03hm5hm', '/m/04ljt1w', '/m/0ds265y', '/m/09p7hb_', '/m/04gqt4s', '/m/026npq2', '/m/09gcybf', '/m/04q98jb', '/m/05c38l1', '/m/0crsdyg', '/m/0989k_', '/m/04jkkp4', '/m/09v8_pk', '/m/07sc722']",,
Jean Harlow,1911-03-03,F,,1.55,/m/02vcjpg,/m/0h2zsk7,/m/01qzdl,8.0,18.0,"['/m/027x4qz', '/m/096mjj', '/m/026z09s', '/m/027lqzc', '/m/02rygc4', '/m/049x6c', '/m/09jv61', '/m/043plhx', '/m/0bmhbl_', '/m/063_x6l', '/m/02rynn3', '/m/02rygwp', '/m/0bs1xf9', '/m/07rxwx', '/m/02vmt26', '/m/09qhz0']",,
Jean Hersholt,1886-07-12,M,/m/0dqqwy,1.8,/m/0cg9vtq,/m/0lyxpnw,/m/0hglv,32.0,,"['/m/096mjj', '/m/027hdfv', '/m/0dswkk', '/m/0c74w2', '/m/0gtx82z', '/m/027lv7p', '/m/09pgf3g', '/m/02q74_g', '/m/051wk09', '/m/0fv_lt', '/m/0b2jrl', '/m/0h68xvc', '/m/0j24s4h', '/m/0c5wn', '/m/07k5sg_', '/m/09pgfrg', '/m/027zstd', '/m/01842j', '/m/02qh6t4', '/m/080p10p', '/m/02y8kn', '/m/080cr08', '/m/027fzgy', '/m/0411dxk', '/m/0bm9cz9', '/m/0807xg_', '/m/0d9mdg', '/m/09rlnwl']",,
Jean Kent,1921-06-29,F,,,/m/0g98knq,/m/0n4c_2q,/m/0gdqnf,33.0,21.0,"['/m/0c3y1d_', '/m/03mhyzg', '/m/06w6rw5', '/m/0dgp0jb', '/m/026nqpc', '/m/064kkl7', '/m/0gw3hw', '/m/06qpv9', '/m/0414w4g', '/m/05b0rb8', '/m/049xnt', '/m/02rcb57']",,
Jean Marais,1913-12-11,M,,,/m/0gvy7pj,/m/0bvq2sw,/m/01vgxq,54.0,28.0,"['/m/0gtx9zh', '/m/02prgzz', '/m/04q31nr', '/m/09shkp', '/m/0gmbzcy', '/m/0gttyvd', '/m/03mbr9k', '/m/0gmdfp4', '/m/0gmf7t9', '/m/02prh_z', '/m/0gtx9yp', '/m/0gmc5xc', '/m/05mtbgn', '/m/02prhml', '/m/0gmf6yd', '/m/0hr4g95', '/m/0gmgw1h', '/m/0bbbnkt', '/m/0gtw81c', '/m/0hnd6_8', '/m/0gmgd6w', '/m/0dry6nh', '/m/0glp27g', '/m/06zkbbw', '/m/0gtwh6g', '/m/0glr4ft', '/m/04n2_y', '/m/0gvv0dr', '/m/05zr1l', '/m/0gvs8t4', '/m/0gtwhv6', '/m/0glp9yn', '/m/0glpdsk', '/m/0gmgllp', '/m/080cy8f', '/m/02wchmn', '/m/0gmg7ff', '/m/0gtybf0', '/m/0glpz6b', '/m/0gvv6xr', '/m/0gvqxn6', '/m/0gmdg5f', '/m/0gmg8xf', '/m/0gtw7wq', '/m/0gh7gkd', '/m/0gls40m', '/m/0gmg5t4', '/m/0gx_z78', '/m/04y83gd']",,
Jean Parker,1915-08-11,F,,1.6,/m/0gy5bh7,/m/0hp9f5_,/m/073zm3,28.0,12.0,"['/m/0gxyx23', '/m/06sjhv', '/m/080cfdw', '/m/05p5kzl', '/m/09pgfrg', '/m/0bb5r1', '/m/0cm4q8', '/m/027x3hc', '/m/0dd9r8j', '/m/0g91kq', '/m/07kbrpb', '/m/07kdb83', '/m/073nyn', '/m/0j9qm8y', '/m/0gb239', '/m/04j145z']",,
